QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,TXLIMX,TXLIMX_,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,JSUBSIDY,JSUB_IDY,WIGSX,WIGSX_,JAMTRAKX,JAMT_AKX,JTRANQV,JTRANQV_,LIMO,LIMO_
20212,04751451,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751461,32,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20212,04751481,32,0,1,,A,,A,,A,,A,,A,,A,,A,55,D,,A,,A,,A,,A,,A
20212,04751501,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751513,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751531,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751541,47,0,1,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751561,31,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20212,04751601,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751611,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751631,29,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20212,04751641,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751651,27,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20212,04751671,17,0,1,30,D,,A,,A,,A,210,D,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751721,25,0,1,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751731,47,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20212,04751743,15,0,1,,A,,A,,A,26,D,90,D,,A,,A,,A,,A,,A,,A,120,D,,A
20212,04751761,23,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20212,04751771,21,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20212,04751791,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751821,20,0,1,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751831,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04751844,27,0,1,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20212,04751851,18,0,1,,A,,A,,A,300,D,,A,50,D,,A,,A,,A,60,D,,A,,A,,A
20212,04751871,29,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20212,04751921,50,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20212,04751961,55,0,1,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,,A,,A
20212,04751981,24,0,1,,A,,A,,A,,A,,A,,A,,A,36,D,,A,,A,,A,,A,,A
20212,04752001,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,342,D,,A
20212,04752021,20,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20212,04752043,12,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752061,41,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20212,04752073,32,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20212,04752092,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752101,29,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A
20212,04752133,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752141,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752151,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752161,45,0,1,,A,,A,,A,,A,,A,,A,,A,225,D,,A,,A,,A,,A,,A
20212,04752231,39,0,1,,A,,A,,A,,A,,A,,A,300,D,25,D,,A,,A,,A,,A,,A
20212,04752241,18,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20212,04752281,21,0,1,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20212,04752331,28,0,1,,A,,A,,A,10,D,,A,10,D,,A,,A,,A,,A,,A,,A,,A
20212,04752351,28,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20212,04752363,27,0,1,,A,,A,,A,,A,,A,,A,,A,800,D,,A,,A,,A,,A,,A
20212,04752381,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752411,27,0,1,,A,,A,,A,,A,,A,30,D,,A,600,D,,A,,A,,A,,A,,A
20212,04752421,59,0,1,,A,,A,,A,,A,,A,,A,,A,85,D,,A,,A,,A,,A,,A
20212,04752431,20,0,1,,A,,A,,A,,A,,A,24,D,,A,100,D,,A,,A,,A,,A,,A
20212,04752521,40,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20212,04752533,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752591,45,0,1,,A,,A,,A,40,D,,A,,A,,A,185,D,,A,,A,,A,,A,,A
20212,04752611,37,0,1,,A,,A,,A,,A,,A,,A,,A,250,D,,A,45,D,,A,,A,,A
20212,04752621,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752651,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752701,10,0,1,,A,,A,,A,,A,,A,50,F,,A,350,F,,A,,A,,A,155,F,,A
20212,04752771,21,0,1,,A,,A,,A,,A,48,D,,A,,A,90,D,,A,,A,,A,,A,,A
20212,04752801,21,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20212,04752811,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752821,22,0,1,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20212,04752861,29,0,1,,A,,A,,A,,A,,A,100,D,,A,200,D,,A,,A,,A,,A,,A
20212,04752901,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04752921,18,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20212,04752931,37,0,1,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,,A,,A
20212,04752961,28,0,1,,A,,A,40,D,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20212,04752991,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04753081,20,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20212,04753152,39,0,1,,A,,A,,A,50,D,,A,150,D,,A,600,D,36,D,,A,,A,36,D,,A
20212,04753191,32,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20212,04753221,26,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20212,04753251,62,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20212,04753271,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04753341,33,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20212,04753351,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04753361,39,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A
20212,04753401,32,0,1,,A,,A,,A,,A,,A,,A,,A,78,D,,A,,A,,A,,A,,A
20212,04753411,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04753421,33,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20212,04753441,38,0,1,,A,,A,,A,,A,,A,180,D,15,D,300,D,,A,,A,,A,,A,,A
20212,04753451,41,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20212,04753481,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04753511,33,0,1,,A,,A,,A,,A,,A,,A,,A,130,D,,A,,A,,A,,A,,A
20212,04753541,32,0,1,,A,,A,,A,,A,,A,,A,63,D,,A,,A,,A,,A,,A,,A
20212,04753551,47,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20212,04753581,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04753611,52,0,1,,A,,A,,A,,A,,A,,A,,A,450,D,,A,,A,,A,,A,,A
20212,04753644,7,0,1,,A,,A,,A,,A,,A,,A,,A,8,D,,A,,A,,A,,A,,A
20212,04753651,43,0,1,,A,,A,,A,,A,,A,,A,,A,55,D,,A,,A,,A,,A,,A
20212,04753751,38,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20212,04753791,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04753801,44,0,1,,A,,A,,A,,A,,A,,A,45,D,366,D,,A,120,D,,A,,A,,A
20212,04753811,36,0,1,,A,,A,,A,,A,,A,,A,,A,420,D,,A,,A,,A,,A,,A
20212,04753821,24,0,1,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A
20212,04753841,29,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20212,04753881,21,0,1,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20212,04753891,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04753941,49,0,1,,A,,A,,A,,A,,A,,A,,A,140,D,,A,,A,,A,,A,,A
20212,04753951,23,0,1,,A,,A,,A,,A,,A,,A,,A,198,D,,A,,A,,A,,A,,A
20212,04753961,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04753981,27,0,1,,A,60,D,,A,,A,,A,0,D,,A,150,D,,A,,A,,A,,A,,A
20212,04754001,28,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20212,04754021,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754041,27,0,1,,A,,A,,A,,A,,A,60,D,,A,300,D,,A,,A,,A,,A,,A
20212,04754051,23,0,1,,A,,A,,A,80,D,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20212,04754071,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754091,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754101,20,0,1,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A
20212,04754111,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754121,37,0,1,,A,,A,,A,,A,,A,45,D,,A,60,D,,A,,A,,A,,A,,A
20212,04754151,23,0,1,,A,,A,,A,1800,D,,A,,A,72,D,100,D,,A,,A,,A,,A,,A
20212,04754161,23,0,1,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A
20212,04754211,18,0,1,,A,,A,,A,,A,135,F,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754231,20,0,1,,A,,A,,A,,A,,A,60,D,,A,550,D,,A,,A,,A,,A,,A
20212,04754241,25,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20212,04754281,14,0,1,60,D,,A,,A,15,D,120,D,,A,,A,75,D,,A,,A,,A,66,D,,A
20212,04754311,35,0,1,,A,,A,,A,,A,,A,,A,,A,36,D,,A,,A,,A,,A,,A
20212,04754331,60,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20212,04754351,33,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754371,32,0,1,,A,,A,,A,,A,20,D,,A,12,D,70,D,,A,,A,,A,,A,,A
20212,04754381,28,0,1,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,,A
20212,04754391,27,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A
20212,04754421,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754441,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754451,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754461,47,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754471,34,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20212,04754511,73,0,1,,A,,A,,A,40,D,,A,,A,15,D,150,D,,A,,A,,A,,A,,A
20212,04754521,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754541,28,0,1,,A,,A,30,D,,A,,A,,A,270,D,,A,,A,,A,,A,,A,,A
20212,04754581,23,0,1,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754591,21,0,1,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20212,04754601,28,0,1,,A,,A,,A,,A,,A,15,D,,A,150,D,,A,,A,,A,,A,,A
20212,04754611,41,0,1,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,,A,,A
20212,04754631,45,0,1,,A,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754641,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754701,26,0,1,,A,,A,,A,,A,,A,,A,,A,210,D,,A,,A,,A,,A,,A
20212,04754711,27,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20212,04754721,30,0,1,,A,,A,,A,,A,90,D,,A,,A,70,D,,A,,A,,A,,A,,A
20212,04754741,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754761,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754771,26,0,1,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A
20212,04754781,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754791,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754801,18,0,1,,A,,A,,A,,A,,A,50,D,,A,400,D,,A,,A,,A,,A,,A
20212,04754821,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754832,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754851,43,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754874,17,0,1,,A,,A,,A,,A,50,D,,A,,A,16,D,,A,,A,,A,,A,,A
20212,04754911,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04754931,30,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20212,04754941,28,0,1,,A,,A,50,D,,A,,A,,A,,A,175,D,,A,,A,,A,,A,,A
20212,04754951,23,0,1,,A,,A,,A,500,D,,A,,A,,A,200,D,,A,,A,,A,,A,,A
20212,04754961,38,0,1,,A,,A,,A,50,D,,A,,A,,A,55,D,,A,,A,,A,45,D,,A
20212,04755001,42,0,1,,A,,A,,A,360,D,,A,,A,90,D,35,D,,A,,A,,A,,A,,A
20212,04755011,26,0,1,,A,,A,,A,25,D,150,D,,A,,A,20,D,,A,,A,,A,,A,,A
20212,04755041,21,0,1,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A
20212,04755091,26,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20212,04755101,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04755111,23,0,1,,A,,A,,A,,A,36,D,,A,,A,,A,,A,,A,,A,,A,,A
20212,04755131,36,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20212,04755171,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04755181,26,0,1,,A,,A,,A,150,D,,A,,A,6,D,72,D,,A,,A,,A,,A,2,D
20212,04755221,22,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20212,04755271,34,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20212,04755281,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04755291,15,0,1,,A,,A,,A,,A,,A,,A,,A,170,D,,A,,A,,A,,A,,A
20212,04755301,57,0,1,,A,,A,,A,,A,,A,35,D,,A,,A,,A,,A,,A,,A,,A
20212,04755311,38,0,1,,A,,A,,A,,A,,A,,A,6,D,1200,D,,A,,A,,A,,A,,A
20212,04755341,32,0,1,,A,,A,,A,,A,,A,,A,,A,170,D,,A,,A,,A,,A,,A
20212,04755351,44,0,1,,A,,A,,A,,A,,A,,A,,A,405,F,,A,,A,,A,,A,,A
20212,04755371,36,0,1,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A
20212,04755392,14,0,1,,A,,A,,A,,A,10,D,,A,,A,,A,,A,,A,,A,,A,,A
20212,04755471,23,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20212,04755481,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04755521,30,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20212,04755531,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04755541,18,0,1,,A,,A,,A,300,D,,A,,A,,A,90,D,,A,,A,,A,60,D,,A
20212,04755601,23,0,1,,A,,A,,A,,A,,A,30,D,,A,200,D,,A,,A,,A,,A,,A
20212,04755691,21,0,1,,A,,A,,A,,A,,A,,A,75,D,55,D,,A,,A,,A,,A,,A
20212,04755731,25,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20212,04755741,24,0,1,,A,,A,,A,60,D,,A,,A,,A,210,D,,A,,A,,A,,A,,A
20212,04755761,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04755781,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04755801,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04755831,52,0,1,,A,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A
20212,04755851,21,0,1,,A,,A,,A,,A,,A,150,D,,A,45,D,,A,,A,,A,,A,,A
20212,04755881,23,0,1,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04755923,22,0,1,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A
20212,04755951,35,0,1,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,,A,,A
20212,04755971,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04755981,32,0,1,,A,,A,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04756001,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04756073,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04756171,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04756191,8,0,1,,A,,A,,A,,A,120,F,,A,,A,,A,,A,,A,,A,15,D,,A
20212,04756204,28,0,1,,A,,A,,A,35,D,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20212,04756261,24,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20212,04756301,25,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20212,04756321,33,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20212,04756331,26,0,1,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A
20212,04756341,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04756381,46,0,1,,A,,A,95,D,,A,,A,,A,,A,282,D,,A,,A,,A,,A,,A
20212,04756391,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,138,D,,A
20212,04756412,11,0,1,,A,,A,,A,,A,20,D,,A,,A,150,D,,A,,A,,A,,A,,A
20212,04756421,65,0,1,,A,,A,,A,,A,,A,,A,,A,81,D,,A,,A,,A,,A,,A
20212,04756431,17,0,1,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A
20212,04756471,17,0,1,,A,,A,,A,120,D,,A,108,D,,A,,A,,A,,A,,A,,A,,A
20212,04756514,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04756534,19,0,1,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,,A,,A,,A
20212,04756571,7,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04756581,34,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20212,04756601,19,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20212,04756624,41,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20212,04756671,34,0,1,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A
20212,04756691,21,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20212,04756701,50,0,1,,A,85,D,,A,,A,,A,85,D,,A,,A,,A,,A,,A,,A,,A
20212,04756721,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04756741,36,0,1,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20212,04756751,32,0,1,,A,,A,,A,,A,9,D,,A,,A,,A,,A,,A,,A,,A,,A
20212,04756764,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04756811,17,0,1,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A
20212,04756831,50,0,1,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20212,04756841,32,0,1,,A,,A,,A,50,D,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20212,04756871,23,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20212,04756901,24,0,1,,A,,A,,A,,A,,A,,A,,A,24,D,,A,,A,,A,,A,,A
20212,04756961,42,0,1,,A,,A,,A,,A,,A,,A,,A,36,D,,A,,A,,A,,A,,A
20212,04756971,15,0,1,,A,,A,,A,,A,60,D,,A,,A,300,D,,A,,A,,A,,A,,A
20212,04756991,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757011,29,0,1,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757021,30,0,1,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A
20212,04757061,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757071,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757091,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757121,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757134,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757171,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757181,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757191,39,0,1,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20212,04757201,28,0,1,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,,A,,A
20212,04757221,22,0,1,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,,A,,A
20212,04757241,32,0,1,,A,,A,,A,,A,,A,,A,,A,210,D,,A,,A,,A,,A,,A
20212,04757251,48,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757291,36,0,1,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20212,04757321,25,0,1,,A,,A,50,D,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20212,04757351,23,0,1,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A
20212,04757361,14,0,1,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20212,04757471,48,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757491,32,0,1,,A,,A,,A,,A,,A,,A,,A,210,D,,A,,A,,A,,A,,A
20212,04757531,27,0,1,,A,,A,,A,,A,,A,,A,,A,336,D,,A,,A,,A,,A,,A
20212,04757601,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757611,28,0,1,40,D,,A,,A,,A,80,D,,A,75,F,35,D,,A,,A,,A,,A,,A
20212,04757631,17,0,1,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A
20212,04757701,27,0,1,20,D,,A,,A,,A,60,D,,A,45,D,180,D,,A,,A,,A,650,D,,A
20212,04757731,40,0,1,,A,,A,,A,,A,,A,,A,,A,27,D,,A,,A,,A,,A,,A
20212,04757752,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757781,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757792,14,0,1,,A,,A,,A,,A,130,F,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757811,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20212,04757821,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
